month_title,month_url,day_url,day_title,summary_lines
5- Toba,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-05-Toba-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/05-Topah/Coptic-Calendar_26-Toba.html,26 Topa ( The Twenty-Sixth Day of the Blessed Month of Tubah ),"1. The Martyrdom of the Forty-Nine Saints, the Elders of Sheheat (Scetis). | 2. The Departure of St. Anastasia. | 2. The Departure of St. Anastasia. | 1. On this day, the forty-nine elder priests of Sheheat, Martinos, the envoy of the emperor, and his son, were martyred."
5- Toba,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-05-Toba-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/05-Topah/Coptic-Calendar_27-Toba.html,27 Topa ( The Twenty-Seventh Day of the Blessed Month of Tubah ),"1. The Martyrdom of St. Sarapion. | 2. The Commemoration of the Archangel Suriel. | 2. The Commemoration of the Archangel Suriel. | 3. The Relocation of the Relics of St. Timothy, the Apostle."
5- Toba,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-05-Toba-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/05-Topah/Coptic-Calendar_28-Toba.html,28 Topa ( The Twenty-Eighth Day of the Blessed Month of Tubah ),1. The Martyrdom of St. Clement. | 2. The Martyrdom of St. Anba Kaou. | 2. The Martyrdom of St. Anba Kaou. | 1. On this day St. Clement was martyred. He was the son of a faithful woman whose name was Euphrosyne (Euphrasia) from the City of Angora.
5- Toba,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-05-Toba-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/05-Topah/Coptic-Calendar_29-Toba.html,29 Topa ( The Twenty-Ninth Day of the Blessed Month of Tubah ),"1. The Departure of St. Eksani (St. Xene). | 2. The Commemoration of St. Seriakos (Syriacus), the Fighter. | 2. The Commemoration of St. Seriakos (Syriacus), the Fighter. | 1. On this day, St. Eksani (St. Xene) departed. She was the daughter of one of the noble and rich families of Rome. She was the only daughter of her parents. She was brought up at an early age accustomed to fasting and prayers, visiting the prisoners and helping the needy."
5- Toba,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-05-Toba-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/05-Topah/Coptic-Calendar_30-Toba.html,30 Topa ( The Thirtieth Day of the Blessed Month of Tubah ),"The Martyrdom of Saints Pistis, Helpis, Agape, and Their Mother, Sophia | On this day, the holy and blessed virgins, Pistis, Helpis, Agape, and their mother, Sophia, were martyred. St. Sophia was from a rich and noble family in Antioch. When she had these three girls, she called them Pistis, which means faith, Helpis, which means hope, and Agape, which means love. | When they grew up, she went with them to Rome to teach them the worship of God and His fear. Emperor Hadrianus (Hadrian), the infidel, heard about them and he summoned them before him. Their mother preached to them, and encouraged them to be steadfast in the faith of the Lord Jesus Christ, saying to them, ""Let not your determination grow faint or weak, and let not the glory of the world entice you, lest you lose the eternal glory. Be patient and persevere until you meet your Bridegroom, the Christ, with Whom you will enter into the everlasting joy."" The oldest sister was 12 years old, the second was 10 years old and the youngest was 9 years old. | When they came before the Emperor, he asked the oldest to worship the idols, promising her that he would marry her to one of the great men in his kingdom, and that he would bestow on her many delights and pleasures, but she refused. He ordered her to be beaten with hammers, mutilating her breasts, and to place her in a cauldron of boiling water over the fire. The Lord was with her, saved her, and He granted her strength and peace, and everyone was astonished and glorified God. Then the Emperor commanded that she be beheaded."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_01-Amshir.html,1 Amcheer ( The First Day of the Blessed Month of Amshir ),"1.The Commemoration of the Ecumenical Council in Constantinople. | 2.The Commemoration of the Consecration of the Church of St. Peter, the Seal of Martyrs. | 1. On this day of the year 381 A.D., one hundred and fifty fathers assembled upon the order of Emperor Theodosius the Great, in the city of Constantinople. They assembled to judge Macedonius, Patriarch of Constantinople, and Sabellius and Apollinaris, for their blasphemy against God the Word and the Holy Spirit. When this blasphemy became widespread, the fathers of the church were concerned about the peace of the church, and made these heresies known to Emperor Theodosius. He ordered that a council be assembled, and invited Abba Timothy, 22nd Pope of Alexandria; Abba Damasus, Pope of Rome; Abba Petros (Peter), Patriarch of Antioch; and Abba Cyril (Kyrillos), Patriarch of Jerusalem. They came to the council with their bishops, except the Pope of Rome, who delegated others to attend on his behalf. | When the holy council convened in Constantinople, they called upon Macedonius. Abba Timothy, Pope of Alexandria, who was presiding over the council, asked him, ""What is your belief?"" Macedonius answered that the Holy Spirit was created like any other creature. Abba Timothy said, ""The Holy Spirit is the Spirit of God. If we say as you claim that the Spirit of God is created, we are saying, in essence, that His Life is created, and therefore, He is 'lifeless' without it."" He advised Macedonius to renounce his erroneous belief. When he refused, Macedonius was excommunicated, anathematized and striped of his rank."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_02-Amshir.html,2 Amcheer ( The Second Day of the Blessed Month of Amshir ),"1. The Departure of the Great Saint Anba Paul, the First Hermit. | 2. The Departure of St. Longinus, Abbot of El-Zugag Monastery. | 2. The Departure of St. Longinus, Abbot of El-Zugag Monastery. | 1. On this day of the year 341 A.D., the great saint Anba Paul, the first hermit, departed. This Saint was from the city of Alexandria, and had a brother whose name was Peter. After the departure of their father, they divided the inheritance between them. When his brother took the greater share, Paul's feelings were hurt, by his brother's action. He said to his brother, ""Why don't you give me my rightful share of the inheritance of my father?"" Peter responded, ""You are a young man, and I am afraid that you might squander it. As for me, I will keep it for you."""
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_03-Amshir.html,3 Amcheer ( The Third Day of the Blessed Month of Amshir ),"The Departure of St. James, the Ascetic | On this day, St. James, the ascetic monk, departed. This father denounced the world since his childhood. He dwelt in a cave for 15 years, during which he struggled with long fasting and numerous prayers. He did not leave his cave all this time. | Some followers of the evil one plotted against him, and they sent him a harlot. She decorated herself and went and entered his cave. She tried to get closer to him and flirted with him to entice him to commit sin with her. But he preached to her, and reminded her of the fire of hell, and the eternal punishments. She repented on his hand and went back to the city, thanking God, Who had compassion on her and brought her back from the way of eternal death to the way of eternal life. God performed many miracles through him. When he finished his good struggle in this life, he departed in peace. | His prayers be with us, and Glory be to our God forever. Amen."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_04-Amshir.html,4 Amcheer ( The Fourth Day of the Blessed Month of Amshir ),"The Martyrdom of St. Agabus, One of the Seventy Disciples | On this day, St. Agabus, one of the seventy disciples, was martyred. The seventy disciples were chosen by the Lord to go before Him to preach the gospel. St. Agabus was with the twelve disciples in the upper room on the day of Pentecost, and he was filled with the Holy Spirit, the Comforter. | He received the gift of prophecy, as the Acts of the Apostles tells us, ""And as we stayed many days, a certain prophet named Agabus came down from Judea. When he had come to us, he took Paul's belt, bound his own hands and feet, and said, 'Thus says the Holy Spirit, so shall the Jews at Jerusalem bind the man who owns this belt, and deliver him into the hands of the Gentiles.'"" (Acts 21:10-11) This prophecy was fulfilled. (Acts 21:17-36) He also prophesied about a famine on all the earth, and this was fulfilled during the time of Claudius Caesar, the Roman Emperor. (Acts 11:27-28) | He preached the gospel together with the holy apostles. He went to many countries, teaching and converting many of the Jews and the Greeks to the knowledge of the Lord Christ. He sanctified them by the life-giving baptism."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_05-Amshir.html,5 Amcheer ( The Fifth Day of the Blessed Month of Amshir ),"1. The Departure of St. Agrippinus, 10th Pope of Alexandria. | 2. The Commemoration of the Saints Anba Bishay and Anba Abanoub. | 2. The Commemoration of the Saints Anba Bishay and Anba Abanoub. | 3. The Departure of St. Apollo, friend of Anba Abib."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_06-Amshir.html,6 Amcheer ( The Sixth Day of the Blessed Month of Amshir ),"1. The Appearance of the Body of St. Apolidus (Hippolytus), Pope of Rome. | 2. The Martyrdom of the Saints Abakir, John, the Three Virgins and Their Mother. | 2. The Martyrdom of the Saints Abakir, John, the Three Virgins and Their Mother. | 1. On this day the church celebrates the appearance of the body of St. Apolidus (Hippolytus), Pope of Rome. He was a virtuous and a perfect man in his generation. He was chosen to the Roman See after Father Augius. This was in the first year of the enthronement of Abba Cladianus, 9th Pope of Alexandria. Pope Apolidus was always teaching his people and guarding them from the pagan influences, confirming them in the faith of the Lord Christ."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_07-Amshir.html,7 Amcheer ( The Seventh Day of the Blessed Month of Amshir ),"1. The Departure of St. Alexandros II, 43rd Pope of Alexandria. | 2. The Departure of St. Theodorus (Theodore), 45th Pope of Alexandria. | 2. The Departure of St. Theodorus (Theodore), 45th Pope of Alexandria. | 1. On this day of the year 715 A.D., the Holy Father Abba Alexandros II (Alexander), 43rd Popeof Alexandria, departed. He was from the City of Bana. He became a monk in the monastery of Pateron (Barbarun) or the monastery of the fathers, which was also known as El-Zugag monastery, which was west of Alexandria. Because of his righteousness and his knowledge, he was chosen to the throne of St. Mark."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_08-Amshir.html,8 Amcheer ( The Eighth Day of the Blessed Month of Amshir ),"The Feast of Presenting the Lord Christ in the Temple | On this day we celebrate the feast of presenting the Lord Christ to the temple after 40 days of His blessed birth. St. Joseph the righteous and His mother, the Virgin Mary, presented Him in the temple, to fulfill the Mosaic Law. | St. Luke the Evangelist says that when His parents brought Him according to the custom of the law, the just and devout Simeon the elder took Him in his arms and blessed God and said, ""Lord, now You are letting Your servant depart in peace, according to Your Word; for my eyes have seen Your salvation which You have prepared before the face of all people, a light to bring revelation to the Gentiles, and the Glory of Your people Israel."" (Luke 2:29-32) | Simeon was one of the 70 elders who translated the Old Testament from Hebrew to Greek. This was in the time of Ptolemy Soter in the year 296 B.C., who was sent by the will of God to Jerusalem. He brought 70 men from among the learned Jewish teachers and scholars and commanded them to translate the Old Testament from Hebrew to Greek."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_09-Amshir.html,9 Amcheer ( The Ninth Day of the Blessed Month of Amshir ),"1. The Departure of St. Barsauma, the Father of the Syrian Monks. | 2. The Martyrdom of St. Paul, the Syrian. | 2. The Martyrdom of St. Paul, the Syrian. | 1. On this day of the year 458 A.D., the blessed father Anba Barsauma, the father of the Syrian monks, departed. His father was from Samosata. One of the saints prophesied about him before his birth, saying to his parents, ""There shall go forth from you a righteous fruit, whose fame shall spread out every where,"" and this prophecy was fulfilled."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_10-Amshir.html,10 Amcheer ( The Tenth Day of the Blessed Month of Amshir ),"1. The Martyrdom of St. James the Apostle, Son of Alphaeus. | 2. The Martyrdom of St. Justus, Son of Emperor Numerian. | 2. The Martyrdom of St. Justus, Son of Emperor Numerian. | 3. The Departure of St. Isidore of Pelusium."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_11-Amshir.html,11 Amcheer ( The Eleventh Day of the Blessed Month of Amshir ),"The Martyrdom of St. Fabianus (Fabrianus), Pope of Rome | On this day, St. Fabianus, Pope of Rome, was martyred. This father was a righteous scholar. He was ordained Pope for the city of Rome, so he taught his people and guided them in the way of Christian perfection. | Decius, the head of the army, killed Emperor Philip, and replaced him as emperor. Decius incited a severe persecution against the Christians, and many were martyred. This infidel built a huge temple in the middle of the city of Ephesus, and erected in it idols, where he offered sacrifices to them. He then ordered to behead everyone who refused to sacrifice to these gods. | When Decius knew that St. Fabianus was against the worship of idols and that he was teaching the faithful to be steadfast in their faith, he brought him to Ephesus. Decius commanded St. Fabianus to sacrifice to the idols. St. Fabianus did not yield to him and ridiculed his idols. The Emperor punished him with many tortures for a long time and at the end, he beheaded him with the sword. St. Fabianus thus received the crown of martyrdom."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_12-Amshir.html,12 Amcheer ( The Twelfth Day of the Blessed Month of Amshir ),"1. The Commemoration of the Archangel Michael. | 2. The Departure of St. Gelasius. | 2. The Departure of St. Gelasius. | 1. On this day we celebrate, commemorating the honorable Michael the Archangel, the intercessor of mankind."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_13-Amshir.html,13 Amcheer ( The Thirteenth Day of the Blessed Month of Amshir ),"1. The Martyrdom of St. Sergius of Atripe, His Father, Mother, Sister, and Many Others with Them. | 2. The Departure of St. Timothy III, 32nd Pope of Alexandria. | 2. The Departure of St. Timothy III, 32nd Pope of Alexandria. | 1. On this day, St. Sergius, his father, his mother, his sister and many others with them, were martyred. This saint was born in the city of Atripe to a righteous father whose name was Theodore, and a faithful mother whose name was Mary."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_14-Amshir.html,14 Amcheer ( The Fourteenth Day of the Blessed Month of Amshir ),"1. The Departure of St. Severus, Patriarch of Antioch. | 2. The Departure of St. James (Yacobus), 50th Pope of Alexandria. | 2. The Departure of St. James (Yacobus), 50th Pope of Alexandria. | 1. On this day of the year 538 A.D., the holy father St. Severus, Patriarch of Antioch, departed. He was from Asia Minor. His grandfather, whose name was also Severus, saw in a vision someone telling him, ""The child who is for your son will strengthen Orthodoxy, and his name will be after your name."" When his son had this saint, he called him Severus. He was taught the Greek wisdom and church subjects."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_15-Amshir.html,15 Amcheer ( The Fifteenth Day of the Blessed Month of Amshir ),"1. The Departure of St. Zechariah, the Prophet. | 2. The Consecration of the First Church Dedicated for the Forty Martyrs of Sebaste. | 2. The Consecration of the First Church Dedicated for the Forty Martyrs of Sebaste. | 3. The Departure of St. Paphnoute (Paphnotius)."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_16-Amshir.html,16 Amcheer ( The Sixteenth Day of the Blessed Month of Amshir ),"The Departure of St. Elizabeth, Mother of St. John the Baptist | On this day the upright and righteous St. Elizabeth, mother of St. John the Baptist, departed. This holy woman was born in Jerusalem to a righteous father called Matthan from the tribe of Levi and from the house of Aaron the priest. Her mother's name was Sofia. | Matthan had three daughters. The first was called Mary, the mother of Salome, the midwife who cared for the Virgin St. Mary during her virginal birth. The name of the second daughter was Sofia, the mother of St. Elizabeth, the mother of St. John the Baptist. The youngest daughter was St. Hannah, the mother of the Virgin St. Mary, the mother of the Savior. Therefore, Salome, Elizabeth and the Virgin St. Mary were cousins. | When St. Zacharias the priest married St. Elizabeth, they lived in righteousness and holiness before God, as the evangelist said, ""They were both righteous before God, walking in all the commandments and ordinances of the Lord blameless."" (Luke 1:6)"
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_17-Amshir.html,17 Amcheer ( The Seventeenth Day of the Blessed Month of Amshir ),"The Martyrdom of St. Mina (Menas), the Monk | On this day St. Mina the monk was martyred. This saint was born in Akhmim to Christian parents who were farmers. Since his youth, his heart was inclined to renounce the world, so he became a monk in one of the monasteries of Akhmim. | For a period of time, he fasted two days at a time and he was ascetic in his food and drink. Then he went to El-Ashmounein and dwelt in a monastery there for 16 years without leaving it. When the Arabs ruled the country, St. Mina heard that they denied that God had a Son from His nature and essence, and equal with Him in Eternity. This denial of faith was painful to the saint, so he took permission from the abbot of the monastery and went to El-Ashmounein. | He came before the commander of the Arab camp and asked him, ""Is it true that you say that God has no Son from His nature and essence?"" The commander replied saying, ""We deny that saying about God and totally reject it."" The saint told the Arab commander that it should only be rejected if His Son was born through parental procreation, but our belief is that the Lord Christ is God of God, and Light of Light. The commander replied, ""In our faith, this is blasphemy."" The saint told him that the Bible says, ""He who believes in the Son has everlasting life; and he who does not believe in the Son shall not see life, but the wrath of God abides in him."" (John 3:36)"
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_18-Amshir.html,18 Amcheer ( The Eighteenth Day of the Blessed Month of Amshir ),"The Departure of St. Malatius the Confessor, Patriarch of Antioch | On this day of the year 381 A.D., St. Malatius (Miltius) the Confessor, Patriarch of Antioch, departed. He was ordained a bishop for Sebaste in the year 357 A.D. He left it because of the rudeness of its people and lived a solitary life nearby the city of Halab in Syria. In the year 360 A.D., he was chosen a patriarch for Antioch during the days of Constantius, the son of Constantine the Great. | He was an eminent, learned and meek man, who was loved by everyone. When he entered the city of Antioch, he resisted the Arians and kept them away from the churches. When the Emperor heard that, he exiled him in the same year that he was enthroned patriarch. The noble men of the city of Antioch, the bishops and the priests met and wrote to the Emperor asking for the return of the Patriarch. The Emperor returned St. Malatius in shame to them. | When St. Malatius came back in the year 362 A.D., he did not cease resisting the Arians, excommunicating them and all those who believed in their doctrines. He made clear to them their errors and explained to them their blasphemy. He declared, preached and confirmed that the Son was of the same essence as the Father, consubstantial with Him in essence and in Godship. The followers of Arius returned to slander St. Malatius before Emperor Valens, who exiled him again to a country further away than the one to which he was exiled first. When he arrived to his exile, the bishops and the fathers that were exiled from different countries came and gathered around"
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_19-Amshir.html,19 Amcheer ( The Nineteenth Day of the Blessed Month of Amshir ),"The Commemoration of the Relocation of the Relics of St. Martianus, the Monk | On this day we commemorate the relocation of the relics of St. Martianus (Martinianus) the fighter monk from Athens to Antioch. After he led an adulterous woman to repentance and then to monasticism, he placed her in one of the convents. Then he went to an island and visited many countries. Finally, he came to the city of Athens where he stayed for a short while, until he fell sick and departed in peace. | St. Demetrius, Patriarch of Antioch, took on the endeavor to relocate the relics of the saint during the reign of Emperor Valens the Infidel. St. Demetrius sent priests to Athens. They carried the body of St. Martianus with great honor to Antioch. He placed the body in a sarcophagus and appointed a feast to celebrate him on this day. | His prayers be with us and Glory be to our God forever. Amen."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_20-Amshir.html,20 Amcheer ( The Twentieth Day of the Blessed Month of Amshir ),"1. The Departure of St. Peter, 21st Pope of Alexandria. | 2. The Commemoration of Sts. Basil, Theodore and Timothy, the Martyrs. | 2. The Commemoration of Sts. Basil, Theodore and Timothy, the Martyrs. | 1. On this day of the year 370 A.D., the blessed father Abba Peter II, 21st Pope of Alexandria, departed. He was the successor of St. Athanasius the apostolic, who was his teacher. Anba Peter II suffered many tribulations from the followers of Arius who often tried to kill him, but he escaped them."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_21-Amshir.html,21 Amcheer ( The Twenty-First Day of the Blessed Month of Amshir ),"1. The Commemoration of the Virgin St. Mary. | 2. The Martyrdom of St. Onesimus, the Disciple of St. Paul. | 2. The Martyrdom of St. Onesimus, the Disciple of St. Paul. | 3. The Departure of St. Gabriel, 57th Pope of Alexandria."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_22-Amshir.html,22 Amcheer ( The Twenty-Second Day of the Blessed Month of Amshir ),"The Departure of St. Maruta (Maruthas) the Bishop | On this day the church commemorates the departure of St. Maruta (Maruthas), bishop ofMarjferqat (Mia Farcane), and the relocation of the relics of the saints who were martyred there in the days of Emperor Diocletian. | St. Maruthas was a knowledgeable and righteous man. For this reason, Emperor Theodosius, father of Arcadius and Honorius, selected him to serve as a good will ambassador to the king of Persia, Sapor II, to negotiate with him the conditions of the truce that both wanted to sign. King Shapur (Sapor) welcomed him and housed him in a royal palace. | When St. Maruthas knew that the king had a demented daughter, he asked to bring her to him. He prayed over her and she was healed. King Shapur was overjoyed and became more courteous to St. Maruthas."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_23-Amshir.html,23 Amcheer ( The Twenty-Third Day of the Blessed Month of Amshir ),"The Martyrdom of St. Eusebius, Son of Basilides, the Minister | On this day, St. Eusebius, the son of Basilides, the minister, was martyred. This Saint was one of the soldiers who fought in the war against Persia. When Diocletian abandoned the faith, Basilides, informed his son, Eusebius, of what Diocletian had done. Then St. Eusebius in turn told his companions, the holy men: Abadir, Yustos, Ecladius, and Theodore about this matter. They all agreed to shed their blood in the Name of the Lord Christ. | When the war was over, they returned to Antioch carrying the flag of victory. The Emperor went out to meet them, and asked them to worship his idols with him, but they all refused. Eusebius pulled his sword out, and tried to kill Diocletian and all who were with him, but Diocletian fled and disappeared. If not for the presence of Basilides, Eusebius and the saints with him could have killed all the leaders of the government. | Romanus, one of the ministers of the Emperor, advised him to exile Eusebius to Egypt to be killed there. He sent him to the governor of Qift (Coptos), Maurianus, who inflicted upon him many tortures from the Hinbazeen (the squeezing wheel), dismemberment, and by severe beatings. The Lord sent to him His angel to strengthen him in his afflictions, to comfort him and to heal his wounds. The Lord showed him in a vision the paradise and the mansions of the saints, and the places that had been prepared for him, his father and his brother, and his soul exceedingly rejoiced."
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_24-Amshir.html,24 Amcheer ( The Twenty-Fourth Day of the Blessed Month of Amshir ),"1. The Departure of St. Agapetus (Agapius), the Bishop. | 2. The Martyrdom of St. Timothy and St. Matthias. | 2. The Martyrdom of St. Timothy and St. Matthias. | 1. On this day St. Agapetus (Agapius), the bishop, departed. He was born of Christian parents during the time of the infidel emperors Diocletian and Maximianus. His parents brought him up in a Christian upbringing, and he was ordained a deacon. Then, he went to one of the monasteries and served the elders therein. He learned from them worship and asceticism and was accustomed to fasting and prayer. His food was legumes to break the fast. He grew in his ascetic life and in every virtue, and God wrought through him many miracles, among which were the following:"
6- Amshir,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/Eng_Senexar-Senksar-06-Amshir-Coptic-Month.html,https://st-takla.org/Full-Free-Coptic-Books/Coptic-Synaxarium-or-Synaxarion_English/06-Amsheer/Coptic-Calendar_25-Amshir.html,25 Amcheer ( The Twenty-Fifth Day of the Blessed Month of Amshir ),"1. The Martyrdom of Sts. Archippus, Philemon and Lycia the Virgin. | 2. The Martyrdom of St. Quona (Kona) and St. Mina. | 2. The Martyrdom of St. Quona (Kona) and St. Mina. | 1. On this day, the Sts. Archippus, Philemon and Lycia the virgin, were martyred. They believed through St. Paul when he was preaching in Phrygia."
